Protein stable ID	Gene name
ENSMUSP00000128261	Lpar2
	Gm28836
	Gm7094
ENSMUSP00000083806	Zranb3
ENSMUSP00000108157	Zranb3
	Zranb3
	Zranb3
	Zranb3
	Zranb3
	Zranb3
	Snord59a
	Mir677
	Gm55458
	Gm47142
ENSMUSP00000152921	Nolc1
ENSMUSP00000153545	Nolc1
	Nolc1
ENSMUSP00000153329	Nolc1
ENSMUSP00000157687	Nolc1
	Nolc1
ENSMUSP00000153600	Nolc1
ENSMUSP00000153641	Nolc1
ENSMUSP00000128331	Nolc1
	Gm47143
	Gm47143
	Gm47143
ENSMUSP00000080219	Pbx4
	Pbx4
ENSMUSP00000119526	Pbx4
ENSMUSP00000121369	Pbx4
ENSMUSP00000118287	Pbx4
ENSMUSP00000122281	Pbx4
	Pbx4
	Pbx4
	Pbx4
ENSMUSP00000152017	Alx1
ENSMUSP00000129230	Alx1
	Alx1
ENSMUSP00000151728	Alx1
ENSMUSP00000152018	Alx1
ENSMUSP00000151776	Alx1
	Alx1
ENSMUSP00000042512	Alx1
	Gm43120
	Mfge8
ENSMUSP00000103032	Mfge8
ENSMUSP00000032825	Mfge8
ENSMUSP00000145720	Mfge8
	Mfge8
	Mfge8
	Mfge8
	Mfge8
	Mfge8
	Mfge8
	Gm12449
	M6pr-ps
	Gm12448
	Gm22505
	Gm54984
ENSMUSP00000029822	Tacr3
ENSMUSP00000021536	Atp6v1d
	Atp6v1d
	Atp6v1d
	Atp6v1d
ENSMUSP00000125239	Stab1
	Stab1
	Stab1
ENSMUSP00000046199	Stab1
	Stab1
	Stab1
	Stab1
	Stab1
ENSMUSP00000125542	Stab1
	Stab1
	Stab1
	Stab1
	Stab1
	Gm4860
	Gm43036
	Gm43035
	Gm16333
	Gm2142
ENSMUSP00000050647	Pigv
ENSMUSP00000065601	Pigv
	Pigv
	Gm55241
	Gm18546
	Gm43033
ENSMUSP00000130075	Slc25a44
ENSMUSP00000141465	Slc25a44
ENSMUSP00000141780	Slc25a44
ENSMUSP00000057871	Slc25a44
	Gm17028
ENSMUSP00000071214	Eif2s1
	Eif2s1
	Eif2s1
ENSMUSP00000093329	Pkib
ENSMUSP00000075374	Pkib
	Pkib
	Pkib
ENSMUSP00000135774	Pkib
	Pkib
ENSMUSP00000135280	Pkib
ENSMUSP00000135835	Pkib
ENSMUSP00000067532	Pkib
ENSMUSP00000135666	Pkib
	Pkib
	Gm42814
	Spag17
ENSMUSP00000134066	Spag17
	Spag17
	Spag17
ENSMUSP00000061544	Cilp2
	Gm14790
	Gm15165
ENSMUSP00000021544	Plek2
	Gm6987
	Gm14798
ENSMUSP00000085423	Zfx
ENSMUSP00000109559	Zfx
ENSMUSP00000118903	Zfx
ENSMUSP00000109558	Zfx
	Zfx
	Zfx
ENSMUSP00000109560	Zfx
ENSMUSP00000118931	Yjefn3
	Yjefn3
ENSMUSP00000136145	Yjefn3
ENSMUSP00000132470	Skint5
ENSMUSP00000129582	Skint5
	Skint5
ENSMUSP00000130639	Skint5
ENSMUSP00000105796	Ndufa13
ENSMUSP00000070637	Tmem229b
ENSMUSP00000134348	Tmem229b
ENSMUSP00000134376	Tmem229b
ENSMUSP00000053835	Tmem229b
ENSMUSP00000134605	Tmem229b
	Tmem229b
	Tmem229b
ENSMUSP00000062783	Tssk6
	Gm28800
	Gm38248
ENSMUSP00000034086	Nkd1
ENSMUSP00000125935	Nkd1
ENSMUSP00000147347	Nkd1
ENSMUSP00000117830	Dcaf17
ENSMUSP00000120016	Dcaf17
ENSMUSP00000118011	Dcaf17
ENSMUSP00000065624	Dcaf17
ENSMUSP00000107785	Dcaf17
ENSMUSP00000107791	Dcaf17
ENSMUSP00000099762	Dcaf17
ENSMUSP00000114459	Dcaf17
	Dcaf17
	Rpl28-ps1
	Gm37625
	Gm38026
ENSMUSP00000141717	Cryzl2
ENSMUSP00000044945	Cryzl2
ENSMUSP00000113664	Cryzl2
ENSMUSP00000141761	Cryzl2
ENSMUSP00000142170	Cryzl2
	Gm26749
ENSMUSP00000105527	Papola
ENSMUSP00000128402	Papola
ENSMUSP00000021535	Papola
	Papola
ENSMUSP00000131668	Papola
	Papola
ENSMUSP00000131725	Papola
	Papola
ENSMUSP00000130687	Papola
ENSMUSP00000125818	Papola
ENSMUSP00000130714	Papola
ENSMUSP00000128908	Papola
ENSMUSP00000126275	Papola
	Papola
ENSMUSP00000130798	Papola
	Papola
ENSMUSP00000132353	Papola
ENSMUSP00000125898	Papola
	Papola
ENSMUSP00000131729	Papola
ENSMUSP00000094936	Or1o3
	Gm25104
ENSMUSP00000035687	H2-M3
	Gm43156
	Gm43155
ENSMUSP00000031654	Pomp
ENSMUSP00000144685	Pomp
	Pomp
ENSMUSP00000144196	Pomp
	Pomp
	Pomp
	Or11a3-ps1
	Gm12825
	Gm53026
ENSMUSP00000024660	Smoc2
ENSMUSP00000156572	Smoc2
	Smoc2
ENSMUSP00000156632	Smoc2
	Smoc2
	Smoc2
	Smoc2
	Rpl36-ps7
	Tra2b-ps
ENSMUSP00000078836	Skint11
ENSMUSP00000118895	Skint11
ENSMUSP00000119157	Skint11
ENSMUSP00000127138	Skint11
ENSMUSP00000102987	Rab5c
ENSMUSP00000019317	Rab5c
ENSMUSP00000123581	Rab5c
ENSMUSP00000117656	Rab5c
	Spag17os
	Spag17os
ENSMUSP00000116189	Amot
ENSMUSP00000117777	Amot
ENSMUSP00000108454	Amot
ENSMUSP00000120226	Amot
	Amot
ENSMUSP00000108455	Amot
	9530036M11Rik
ENSMUSP00000130752	Naalad2
ENSMUSP00000128674	Naalad2
ENSMUSP00000001826	Naalad2
	Naalad2
ENSMUSP00000133157	Naalad2
ENSMUSP00000098996	Naalad2
ENSMUSP00000126563	Naalad2
	Naalad2
	Gm15526
ENSMUSP00000057938	Cenpe
ENSMUSP00000143435	Cenpe
	Cenpe
	Cenpe
	Cenpe
ENSMUSP00000107760	Pzp
	Pzp
	Pzp
ENSMUSP00000120114	Pzp
	Gm15741
ENSMUSP00000092494	Trabd2b
	Gm45496
	Gm35648
ENSMUSP00000034087	Snx20
	Snx20
	Gm50306
ENSMUSP00000036357	Elovl3
ENSMUSP00000157465	Elovl3
ENSMUSP00000071577	Idua
ENSMUSP00000119624	Idua
	Idua
ENSMUSP00000113190	Idua
ENSMUSP00000117694	Idua
	Idua
	Idua
ENSMUSP00000108182	Idua
	Gm15486
	Gm21909
ENSMUSP00000049920	Nphp4
	Nphp4
	Nphp4
	Nphp4
	Nphp4
ENSMUSP00000080128	Nphp4
ENSMUSP00000085749	Khdc1a
ENSMUSP00000137386	Gatad2a
ENSMUSP00000070229	Gatad2a
ENSMUSP00000112164	Gatad2a
ENSMUSP00000148474	Gatad2a
ENSMUSP00000148637	Gatad2a
ENSMUSP00000148579	Gatad2a
	Gm31510
	Gm31510
ENSMUSP00000157548	Lpxn
ENSMUSP00000025601	Lpxn
ENSMUSP00000036245	Hsd3b7
	Hsd3b7
	Hsd3b7
ENSMUSP00000146308	Hsd3b7
ENSMUSP00000101879	Hsd3b7
ENSMUSP00000145613	Hsd3b7
ENSMUSP00000145804	Hsd3b7
	Hsd3b7
	Hsd3b7
	Hsd3b7
ENSMUSP00000121246	Hsd3b7
ENSMUSP00000101878	Hsd3b7
ENSMUSP00000114536	Hsd3b7
	Gm16329
ENSMUSP00000021170	Mxra7
ENSMUSP00000038213	Mxra7
ENSMUSP00000134412	Mxra7
	Gm16327
ENSMUSP00000068792	Khdc1c
ENSMUSP00000124790	Mob4
ENSMUSP00000125415	Mob4
	Mob4
ENSMUSP00000027122	Mob4
ENSMUSP00000124981	Mob4
ENSMUSP00000124151	Mob4
	Mob4
	Mob4
ENSMUSP00000157906	Rplp1rt
ENSMUSP00000026259	Pitx3
	Pitx3
ENSMUSP00000134563	Pitx3
	4930474M22Rik
ENSMUSP00000148900	Or1o4
	Or1o4
ENSMUSP00000076781	Or1o4
	Gm15527
	Gm15527
	Gm15527
ENSMUSP00000090882	Spdl1
	Spdl1
	Spdl1
	Gm49720
	Or14q1-ps1
	Gm38551
ENSMUSP00000149851	Or12d12
ENSMUSP00000149603	Or12d12
ENSMUSP00000061042	Or12d12
ENSMUSP00000150212	Or5b21
ENSMUSP00000062460	Or5b21
	Gm5318
	Gm8724
	9130019P16Rik
	9130019P16Rik
	9130019P16Rik
ENSMUSP00000149168	Or12d2
ENSMUSP00000126737	Or12d2
ENSMUSP00000058933	Or5b12b
ENSMUSP00000149198	Or5b96
ENSMUSP00000079994	Or5b96
ENSMUSP00000146402	Or5b96
ENSMUSP00000134539	Or12d13
ENSMUSP00000094934	Or12d13
ENSMUSP00000024882	Ttc27
ENSMUSP00000157138	Ttc27
ENSMUSP00000157097	Ttc27
ENSMUSP00000157317	Ttc27
ENSMUSP00000157026	Ttc27
ENSMUSP00000157215	Ttc27
	Ttc27
	Ttc27
	Prr15
ENSMUSP00000049549	Prr15
ENSMUSP00000149392	Or5b97
ENSMUSP00000071419	Or5b97
ENSMUSP00000147020	Or5b97
ENSMUSP00000042026	Nagk
ENSMUSP00000109482	Nagk
	Nagk
	Nagk
ENSMUSP00000109481	Nagk
	Nagk
	Nagk
	Nagk
	Nagk
	Nagk
ENSMUSP00000151651	Lrriq1
ENSMUSP00000131419	Lrriq1
	Lrriq1
ENSMUSP00000020043	Lrriq1
ENSMUSP00000119783	Lrriq1
	Gm22022
ENSMUSP00000149191	Or5b12
ENSMUSP00000149296	Or5b12
ENSMUSP00000151134	Or5b12
ENSMUSP00000055664	Or5b12
	Gm12711
	Gm5644
	Gm25799
	Gm15060
	Gm55263
	Gm15058
	Gm6446
	Jmjd6
ENSMUSP00000047570	Jmjd6
	Jmjd6
ENSMUSP00000117922	Jmjd6
ENSMUSP00000122867	Jmjd6
ENSMUSP00000120850	Jmjd6
ENSMUSP00000115086	Jmjd6
	Gm15057
ENSMUSP00000148934	Or5b24
ENSMUSP00000149217	Or5b24
ENSMUSP00000146361	Or5b24
ENSMUSP00000056181	Or5b24
	Gm6447
	Gm48887
	Gm15062
	Gm48890
	Gm4918
	Hmgb1-ps2
	Gm48870
ENSMUSP00000022286	Ndufs4
ENSMUSP00000156276	Ndufs4
ENSMUSP00000153059	Ndufs4
ENSMUSP00000153334	Ndufs4
	Ndufs4
ENSMUSP00000155936	Ndufs4
ENSMUSP00000042606	Cd99l2
ENSMUSP00000110234	Cd99l2
	Cd99l2
ENSMUSP00000110235	Cd99l2
	Cd99l2
ENSMUSP00000078944	Cd99l2
	Gm19174
ENSMUSP00000149761	Or5b98
ENSMUSP00000150243	Or5b98
ENSMUSP00000080666	Or5b98
ENSMUSP00000129611	Ubtfl1
ENSMUSP00000126540	Ubtfl1
ENSMUSP00000096572	Ubtfl1
	Gm16300
ENSMUSP00000148859	Or5b102
ENSMUSP00000150001	Or5b102
ENSMUSP00000149503	Or5b102
ENSMUSP00000073409	Or5b102
ENSMUSP00000139108	Dexi
	Dexi
ENSMUSP00000047676	Dexi
	Gm5612
	Gm23530
ENSMUSP00000149130	Mbd3l2
ENSMUSP00000054515	Mbd3l2
ENSMUSP00000060613	Wdr3
	Wdr3
	Wdr3
	Wdr3
ENSMUSP00000135731	Wdr3
ENSMUSP00000143010	Wdr3
	Gm25007
	Gm7517
	Or5b103-ps1
	Gm49185
	Gm23185
	Or5b125-ps1
	Gm2333
	Gm41318
ENSMUSP00000149056	Or5b104
ENSMUSP00000150957	Or5b104
ENSMUSP00000147066	Or5b104
ENSMUSP00000074665	Or5b104
	Gm23848
	Gm49186
	Gm2709
	Gm49198
	Gm19303
ENSMUSP00000023599	Eif4a2
ENSMUSP00000121745	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
ENSMUSP00000156170	Eif4a2
ENSMUSP00000090876	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
ENSMUSP00000115649	Eif4a2
ENSMUSP00000118141	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
	Eif4a2
ENSMUSP00000127030	Eif4a2
ENSMUSP00000140809	Eif4a2
	Gm6822
	Gm48869
	Gm16533
ENSMUSP00000078602	U2surp
ENSMUSP00000077482	U2surp
ENSMUSP00000140614	U2surp
ENSMUSP00000151121	U2surp
	U2surp
ENSMUSP00000140525	U2surp
ENSMUSP00000140331	U2surp
	U2surp
	U2surp
	Gm2361
ENSMUSP00000149865	Or5b105
ENSMUSP00000076019	Or5b105
	Gm47569
	Gm34562
	Gm48889
ENSMUSP00000120275	Khdc1b
ENSMUSP00000022925	Eif3h
	Eif3h
	Eif3h
	Eif3h
	Gm41073
	Gm48871
ENSMUSP00000150886	Or5b106
	Or5b106
ENSMUSP00000077414	Or5b106
	Gm48872
	Gm55205
	Gm48888
	Gm36423
	Gm36423
	Gm36423
	Gm36423
	Gm16328
	Or5b115-ps1
	Dis3l2
ENSMUSP00000132673	Dis3l2
	Dis3l2
ENSMUSP00000139579	Dis3l2
ENSMUSP00000070506	Dis3l2
	Dis3l2
	Or5b116
	Or5b116
ENSMUSP00000150749	Or5b116
ENSMUSP00000149948	Or5b116
ENSMUSP00000093917	Or5b116
	Gm55409
ENSMUSP00000102984	Kcnh4
ENSMUSP00000102986	Kcnh4
ENSMUSP00000093915	Or5b117
ENSMUSP00000076707	Or5b117
ENSMUSP00000153365	Fst
ENSMUSP00000022287	Fst
	Fst
	Fst
ENSMUSP00000156375	Fst
ENSMUSP00000153451	Fst
ENSMUSP00000022574	Lrrc63
	Or5bc4-ps1
	Gm13172
	Gm833
ENSMUSP00000151810	Or5b118
ENSMUSP00000147143	Or5b118
ENSMUSP00000093916	Or5b118
	Gm55443
ENSMUSP00000050404	Paip2b
	Paip2b
	Paip2b
	Paip2b
	Paip2b
	Gm13173
	Gm13174
ENSMUSP00000101271	Ajap1
ENSMUSP00000116651	Ajap1
ENSMUSP00000079616	Or5b119
	Or5aa2-ps1
ENSMUSP00000149565	Or5b120
ENSMUSP00000150803	Or5b120
ENSMUSP00000038361	Abhd2
	Abhd2
	Gm23014
	Gm5312
ENSMUSP00000026254	Gbf1
	Gbf1
	Gbf1
	Gbf1
	Gbf1
	Gbf1
ENSMUSP00000159271	Gbf1
ENSMUSP00000135850	Gbf1
	Gbf1
	Gbf1
	Gbf1
ENSMUSP00000134762	Gbf1
	Gbf1
	Gbf1
	Gbf1
	Gbf1
ENSMUSP00000153235	Fam149b
ENSMUSP00000153360	Fam149b
ENSMUSP00000153544	Fam149b
ENSMUSP00000153645	Fam149b
ENSMUSP00000087985	Fam149b
ENSMUSP00000153160	Fam149b
ENSMUSP00000153509	Fam149b
ENSMUSP00000087989	Fam149b
ENSMUSP00000153332	Fam149b
ENSMUSP00000045247	Fam149b
	Fam149b
	Fam149b
	Fam149b
	Fam149b
	Fam149b
	Fam149b
ENSMUSP00000056907	Fam149b
	A2ml1
ENSMUSP00000059426	A2ml1
	A2ml1
	A2ml1
	A2ml1
	Gm25880
	Gm13115
	Gm5777
ENSMUSP00000054638	A430005L14Rik
	A430005L14Rik
ENSMUSP00000121891	A430005L14Rik
ENSMUSP00000116796	A430005L14Rik
	A430005L14Rik
	A430005L14Rik
ENSMUSP00000101270	A430005L14Rik
	Gm25376
	Gm47164
ENSMUSP00000020024	Fabp7
ENSMUSP00000131415	Fabp7
ENSMUSP00000113879	Slc46a3
ENSMUSP00000031655	Slc46a3
	Slc46a3
ENSMUSP00000120032	Slc46a3
ENSMUSP00000028403	Cybrd1
	Gm47040
ENSMUSP00000122041	Smpdl3a
ENSMUSP00000020022	Smpdl3a
	Smpdl3a
	Gm55206
	4930467J12Rik
	4930544M13Rik
	4930544M13Rik
ENSMUSP00000113773	Nod2
ENSMUSP00000105262	Nod2
ENSMUSP00000050538	Nod2
	Nod2
ENSMUSP00000119261	Utp23
ENSMUSP00000124157	Utp23
ENSMUSP00000050603	Utp23
ENSMUSP00000124832	Utp23
ENSMUSP00000029142	Eif6
ENSMUSP00000105266	Eif6
	Eif6
	Eif6
ENSMUSP00000123190	Eif6
ENSMUSP00000120206	Eif6
ENSMUSP00000115715	Eif6
ENSMUSP00000112683	Bdh2
ENSMUSP00000029817	Bdh2
	Bdh2
	Bdh2
ENSMUSP00000125446	Vcan
ENSMUSP00000125432	Vcan
	Vcan
ENSMUSP00000105173	Vcan
ENSMUSP00000105170	Vcan
ENSMUSP00000105171	Vcan
ENSMUSP00000125521	Vcan
ENSMUSP00000125694	Vcan
ENSMUSP00000125674	Vcan
ENSMUSP00000122354	Arid1a
ENSMUSP00000008024	Arid1a
	Arid1a
	Arid1a
ENSMUSP00000131950	Arid1a
ENSMUSP00000101517	Arid1a
ENSMUSP00000144714	AW822073
ENSMUSP00000074777	AW822073
ENSMUSP00000102983	Hcrt
ENSMUSP00000057578	Hcrt
	Gm15721
	Gm10807
ENSMUSP00000051561	Slc26a1
ENSMUSP00000113185	Slc26a1
ENSMUSP00000116540	Slc26a1
ENSMUSP00000131282	Slc26a1
	Gm44639
	Gm34678
	Gm34678
	Gm39041
	Slc6a15
ENSMUSP00000136676	Slc6a15
ENSMUSP00000151517	Slc6a15
ENSMUSP00000073829	Slc6a15
	Slc6a15
	Gm55804
	Gm48923
ENSMUSP00000101874	Stx1b
ENSMUSP00000145698	Stx1b
ENSMUSP00000022927	Rad21
ENSMUSP00000154815	Rad21
ENSMUSP00000101978	Mettl23
	Mettl23
	Mettl23
	Mettl23
	Mettl23
ENSMUSP00000135469	Mettl23
ENSMUSP00000135321	Mettl23
ENSMUSP00000119131	Mettl23
	Gm14398
ENSMUSP00000056320	Fndc11
ENSMUSP00000104463	Fndc11
	Gm45204
	Gm34768
ENSMUSP00000145687	Tsen34
ENSMUSP00000104270	Tsen34
ENSMUSP00000123614	Tsen34
ENSMUSP00000145965	Tsen34
ENSMUSP00000046911	Tsen34
	Tsen34
ENSMUSP00000104269	Tsen34
ENSMUSP00000118440	Tsen34
ENSMUSP00000120403	Tsen34
ENSMUSP00000118816	Tsen34
ENSMUSP00000104267	Tsen34
ENSMUSP00000145563	Tsen34
ENSMUSP00000120849	Elapor2
ENSMUSP00000116440	Elapor2
	Elapor2
ENSMUSP00000121757	Elapor2
ENSMUSP00000069165	Elapor2
ENSMUSP00000111005	Elapor2
ENSMUSP00000116026	Elapor2
	Elapor2
	Gm6342
	Gm44009
ENSMUSP00000066857	Slit3
	Slit3
	Slit3
	Slit3
	Gm13310
ENSMUSP00000120240	Wipf3
ENSMUSP00000116325	Wipf3
	Wipf3
	Wipf3
ENSMUSP00000132022	Wipf3
ENSMUSP00000132138	Wipf3
	Gm55249
	Gm55250
	Gm37338
ENSMUSP00000091756	Helz2
	Helz2
ENSMUSP00000112917	Helz2
	Helz2
ENSMUSP00000104459	Helz2
	Gm8747
	Gm29097
ENSMUSP00000123083	Slc9b2
	Slc9b2
ENSMUSP00000142939	Slc9b2
ENSMUSP00000060640	Slc9b2
	Slc9b2
	Gm29055
	Gm37485
	Gm38142
	Gm38010
	Gm37541
	Gm8768
	Gm38021
ENSMUSP00000097314	Gm4981
	Gm6136
	Gm37967
	Gm47223
	Gm48926
	Gm28375
	Gm19236
	Gm47221
ENSMUSP00000087479	Aard
	Gm19459
	Gm37017
	Gm37447
ENSMUSP00000027121	Rftn2
ENSMUSP00000137942	Rftn2
ENSMUSP00000110071	Rftn2
	Rftn2
	Rftn2
	Gm47220
	Gm47222
	Gm26923
	Gm50021
	Gm2387
	Gm47224
	Gm7543
	Gm31759
	Gm47225
ENSMUSP00000035257	Slc30a8
	Gm16189
	Gm31818
	Gm31818
	Gm31818
	Gm25143
	Gm47226
	Gm8421
	Mir6411
	Gm22945
	Gm55267
	Gm25522
	Gm50269
	Gm48184
	Gm34455
	Gm34455
	Gm34455
	Gm34455
ENSMUSP00000033513	Ftsj1
ENSMUSP00000111257	Ftsj1
ENSMUSP00000111258	Ftsj1
	Ftsj1
ENSMUSP00000121646	Ftsj1
	Ftsj1
	Ftsj1
	Gm25587
	Gm25422
	Gm36997
	Tmtc2
ENSMUSP00000061919	Tmtc2
	Tmtc2
	Tmtc2
	Tmtc2
	Tmtc2
ENSMUSP00000025025	Dusp1
ENSMUSP00000157446	Dusp1
	Dusp1
ENSMUSP00000157700	Dusp1
	Dusp1
	Dusp1
	Gm26070
	Gm12123
	Flii
ENSMUSP00000002889	Flii
	Flii
	Flii
	Gm41322
	Rpl15-ps6
	Gm23545
	Gm23267
	Med30
ENSMUSP00000042204	Med30
ENSMUSP00000142706	Ccna1
ENSMUSP00000029368	Ccna1
ENSMUSP00000143447	Ccna1
ENSMUSP00000142692	Ccna1
ENSMUSP00000143275	Ccna1
ENSMUSP00000143555	Ccna1
	Gm44026
ENSMUSP00000049770	Mars2
ENSMUSP00000145208	Scrn1
ENSMUSP00000019268	Scrn1
ENSMUSP00000145469	Scrn1
	Scrn1
ENSMUSP00000118255	Scrn1
	Scrn1
ENSMUSP00000076505	Ext1
ENSMUSP00000117921	Ext1
	Ext1
	Ext1
	Gm50274
	Gm50275
	Gm8225
	Gm29371
ENSMUSP00000027455	Alppl2
ENSMUSP00000139887	Alppl2
	Alppl2
ENSMUSP00000150806	Or5v1b
ENSMUSP00000150585	Or5v1b
ENSMUSP00000094933	Or5v1b
	Gm17995
	Gm17910
	Rps6-ps2
	Gm45504
ENSMUSP00000150904	Or14j9
	Or14j9
ENSMUSP00000146666	Or14j9
ENSMUSP00000133654	Or14j9
ENSMUSP00000082684	Or14j9
	Mir8110
ENSMUSP00000034090	Sall1
	Gm6625
	Gm48206
	Gm48205
ENSMUSP00000046070	Fkbp14
ENSMUSP00000114521	Fkbp14
ENSMUSP00000112526	Fkbp14
	Fkbp14
	Fkbp14
	Fkbp14
	Fkbp14
	Gm5356
	Gm48203
	Gm48204
	Gm15664
	Gm26331
	Gm48207
	Gm24212
ENSMUSP00000105250	Tox3
ENSMUSP00000135697	Tox3
ENSMUSP00000134931	Tox3
ENSMUSP00000149739	Or14j2
ENSMUSP00000054033	Gcc2
ENSMUSP00000124988	Gcc2
ENSMUSP00000124787	Gcc2
ENSMUSP00000124152	Gcc2
ENSMUSP00000124411	Gcc2
	Gcc2
	Gcc2
ENSMUSP00000123873	Gcc2
	Gcc2
	Gcc2
	Gm27926
ENSMUSP00000077741	Samd12
	Samd12
ENSMUSP00000123446	Samd12
	Samd12
ENSMUSP00000151201	Or14j3
ENSMUSP00000149735	Or14j3
ENSMUSP00000076181	Or14j3
	Stx4a
ENSMUSP00000033075	Stx4a
ENSMUSP00000112927	Stx4a
	Stx4a
ENSMUSP00000118034	Stx4a
	Stx4a
	Stx4a
	Stx4a
	Stx4a
	Gm18213
ENSMUSP00000152172	Or14j4
ENSMUSP00000152714	Or14j4
ENSMUSP00000150977	Or14j10
ENSMUSP00000072115	Or14j10
ENSMUSP00000108895	Alpi
ENSMUSP00000150204	Or2g25
ENSMUSP00000149006	Or2g25
ENSMUSP00000073320	Or2g25
ENSMUSP00000151212	Or10al2
ENSMUSP00000150176	Or10al2
ENSMUSP00000113988	Or10al2
ENSMUSP00000111064	Cftr
ENSMUSP00000116957	Cftr
ENSMUSP00000049228	Cftr
ENSMUSP00000115334	Cftr
ENSMUSP00000111065	Cftr
	Cftr
	Gm23200
	Mir28c
	Gm45639
	1700015H07Rik
	Gm45638
ENSMUSP00000150099	Or10al3
ENSMUSP00000092919	Or10al3
ENSMUSP00000078705	Tnfrsf11b
	Gm35850
	Gm35850
	Gm35963
	4931419H13Rik
	Gm55428
	Gm29372
ENSMUSP00000147921	Gm19935
	Gm7335
ENSMUSP00000146861	Or10al4
ENSMUSP00000094931	Or10al4
	Gm43555
	Gm2077
ENSMUSP00000029667	Kcnq5
ENSMUSP00000110955	Kcnq5
ENSMUSP00000134166	Kcnq5
ENSMUSP00000134389	Kcnq5
ENSMUSP00000134076	Kcnq5
	Kcnq5
	Kcnq5
	Mir7227
	Gm25270
	Gm8775
ENSMUSP00000133865	Or10al5
ENSMUSP00000084377	Or10al5
ENSMUSP00000030893	Dffb
ENSMUSP00000151699	Dffb
	Dffb
	Dffb
	Dffb
	Gm55255
	n-R5s194
	Gm7566
	Gm34023
	Gm5215
	Gm38131
	Gm37029
ENSMUSP00000037867	Colec10
	Gm22944
	Gm37763
ENSMUSP00000059395	Eif2s3x
ENSMUSP00000109555	Eif2s3x
	Eif2s3x
ENSMUSP00000106316	Ank1
ENSMUSP00000113571	Ank1
ENSMUSP00000113495	Ank1
ENSMUSP00000113531	Ank1
ENSMUSP00000113656	Ank1
ENSMUSP00000117966	Ank1
ENSMUSP00000121785	Ank1
ENSMUSP00000081051	Ank1
ENSMUSP00000112850	Ank1
ENSMUSP00000133322	Ank1
ENSMUSP00000133901	Ank1
ENSMUSP00000116533	Ank1
	Ank1
ENSMUSP00000112966	Ank1
ENSMUSP00000033947	Ank1
ENSMUSP00000133668	Ank1
	Ank1
ENSMUSP00000134283	Or10al6
	Or10al6
ENSMUSP00000149334	Or10al6
ENSMUSP00000113170	Or10al6
ENSMUSP00000124452	Slc9b1
ENSMUSP00000077644	Slc9b1
	Slc9b1
	Slc9b1
	Slc9b1
	Slc9b1
	Slc9b1
ENSMUSP00000125203	Slc9b1
	Slc9b1
	Gm18152
	Gm18268
ENSMUSP00000028106	Itga8
ENSMUSP00000134154	Itga8
ENSMUSP00000134238	Itga8
	Itga8
	Itga8
	Itga8
	Itga8
	Gm20070
ENSMUSP00000025356	Mal2
ENSMUSP00000149802	Or2g1
ENSMUSP00000150780	Or2g1
ENSMUSP00000058678	Or2g1
	Or5aa3-ps1
	Or5x1-ps1
	Gm3188
ENSMUSP00000146931	Or5b121
ENSMUSP00000147226	Or5b121
ENSMUSP00000146782	Or5b121
	Or5b121
ENSMUSP00000072076	Or5b121
ENSMUSP00000148904	Or2b4
ENSMUSP00000150687	Or2b4
ENSMUSP00000149754	Or2b4
ENSMUSP00000050544	Or2b4
ENSMUSP00000054389	Ccn3
	Olfr1481-ps1
ENSMUSP00000149602	Or14j1
ENSMUSP00000055221	Or14j1
	Olfr1482-ps1
	Or5aa1-ps1
	Gm8974
	Gm16726
ENSMUSP00000146646	Or5b122
ENSMUSP00000150019	Or5b122
ENSMUSP00000150640	Or5b122
ENSMUSP00000150779	Or5b122
ENSMUSP00000149111	Or5b122
ENSMUSP00000073811	Or5b122
	Gm9577
ENSMUSP00000149896	Or14j5
ENSMUSP00000151205	Or14j5
ENSMUSP00000134080	Or14j5
ENSMUSP00000006496	Rps9
ENSMUSP00000104263	Rps9
	Rps9
ENSMUSP00000114894	Rps9
	Rps9
ENSMUSP00000104265	Rps9
ENSMUSP00000104264	Rps9
ENSMUSP00000120736	Rps9
ENSMUSP00000116623	Rps9
	Rps9
	Gm18737
	Gm7577
	Gm18520
ENSMUSP00000036180	Enpp2
ENSMUSP00000133877	Enpp2
ENSMUSP00000132640	Enpp2
ENSMUSP00000128941	Enpp2
	Enpp2
	Enpp2
ENSMUSP00000154470	Enpp2
	Enpp2
ENSMUSP00000154729	Enpp2
	Gm12974
	Gm12122
	Gm48807
	Mir218-2
ENSMUSP00000132922	Ergic1
	Ergic1
ENSMUSP00000158222	Ergic1
ENSMUSP00000158266	Ergic1
ENSMUSP00000157704	Ergic1
ENSMUSP00000127158	Ergic1
ENSMUSP00000157890	Ergic1
ENSMUSP00000158354	Ergic1
ENSMUSP00000157805	Ergic1
ENSMUSP00000126282	Ergic1
	Ergic1
ENSMUSP00000158129	Ergic1
	Ergic1
	Ergic1
ENSMUSP00000040762	Cep104
ENSMUSP00000139349	Cep104
	Cep104
	Gm54999
ENSMUSP00000017891	Ghdc
	Ghdc
ENSMUSP00000114260	Ghdc
ENSMUSP00000049460	Plekhh1
ENSMUSP00000151944	Plekhh1
